datetime,keyword,trend_index
Apr 2022,Fan Bingbing,5
Feb 2004,Jackie Chan,22
May 2022,Fan Bingbing,5
Mar 2004,Jackie Chan,22
Jun 2022,Fan Bingbing,4
Apr 2004,Jackie Chan,22
Jul 2022,Fan Bingbing,5
May 2004,Jackie Chan,20
Aug 2022,Fan Bingbing,4
Sep 2022,Fan Bingbing,4
Jun 2004,Jackie Chan,18
Oct 2022,Fan Bingbing,4
Jul 2004,Jackie Chan,19
Nov 2022,Fan Bingbing,4
Aug 2004,Jackie Chan,17
Dec 2022,Fan Bingbing,3
Jan 2023,Fan Bingbing,3
Sep 2004,Jackie Chan,18
Feb 2023,Fan Bingbing,5
Oct 2004,Jackie Chan,19
Mar 2023,Fan Bingbing,10
Apr 2023,Fan Bingbing,4
Nov 2004,Jackie Chan,18
May 2023,Fan Bingbing,6
Dec 2004,Jackie Chan,19
Jun 2023,Fan Bingbing,4
Jan 2005,Jackie Chan,19
Jul 2023,Fan Bingbing,6
Aug 2023,Fan Bingbing,5
Feb 2005,Jackie Chan,16
Sep 2023,Fan Bingbing,4
Mar 2005,Jackie Chan,15
Oct 2023,Fan Bingbing,4
Nov 2023,Fan Bingbing,4
Apr 2005,Jackie Chan,17
Dec 2023,Fan Bingbing,5
May 2005,Jackie Chan,18
Jan 2024,Fan Bingbing,4
Feb 2024,Fan Bingbing,4
Jun 2005,Jackie Chan,15
Mar 2024,Fan Bingbing,3
Jul 2005,Jackie Chan,16
Apr 2024,Fan Bingbing,4
Aug 2005,Jackie Chan,16
May 2024,Fan Bingbing,4
Jun 2024,Fan Bingbing,11
Sep 2005,Jackie Chan,17
Jul 2024,Fan Bingbing,6
Aug 2024,Fan Bingbing,5
Oct 2005,Jackie Chan,18
Sep 2024,Fan Bingbing,4
Oct 2024,Fan Bingbing,3
Nov 2005,Jackie Chan,18
Nov 2024,Fan Bingbing,3
Dec 2024,Fan Bingbing,3
Dec 2005,Jackie Chan,18
Jan 2025,Fan Bingbing,3
Feb 2025,Fan Bingbing,3
Mar 2025,Fan Bingbing,3
Jan 2006,Jackie Chan,19
Apr 2025,Fan Bingbing,2
May 2025,Fan Bingbing,3
Feb 2006,Jackie Chan,17
Jun 2025,Fan Bingbing,3
Mar 2006,Jackie Chan,15
Jul 2025,Fan Bingbing,7
Aug 2025,Fan Bingbing,7
Apr 2006,Jackie Chan,16
Sep 2025,Fan Bingbing,11
Oct 2025,Fan Bingbing,4
May 2006,Jackie Chan,15
Nov 2025,Fan Bingbing,4
Dec 2025,Fan Bingbing,4
Jun 2006,Jackie Chan,13
Jan 2026,Fan Bingbing,5
Feb 2026,Fan Bingbing,3
Jul 2006,Jackie Chan,15
Mar 2026,Fan Bingbing,4
Aug 2006,Jackie Chan,15
Apr 2026,Fan Bingbing,3
Sep 2006,Jackie Chan,17
Oct 2006,Jackie Chan,14
Nov 2006,Jackie Chan,12
Dec 2006,Jackie Chan,15
Jan 2007,Jackie Chan,14
Feb 2007,Jackie Chan,13
Mar 2007,Jackie Chan,12
Apr 2007,Jackie Chan,13
May 2007,Jackie Chan,12
Jun 2007,Jackie Chan,13
Jul 2007,Jackie Chan,14
Aug 2007,Jackie Chan,19
Sep 2007,Jackie Chan,13
Oct 2007,Jackie Chan,14
Nov 2007,Jackie Chan,12
Dec 2007,Jackie Chan,13
Jan 2008,Jackie Chan,15
Feb 2008,Jackie Chan,15
Mar 2008,Jackie Chan,20
Apr 2008,Jackie Chan,25
May 2008,Jackie Chan,21
Jun 2008,Jackie Chan,19
Jul 2008,Jackie Chan,19
Aug 2008,Jackie Chan,22
Sep 2008,Jackie Chan,17
Oct 2008,Jackie Chan,15
Nov 2008,Jackie Chan,15
Dec 2008,Jackie Chan,16
Jan 2009,Jackie Chan,18
Feb 2009,Jackie Chan,15
Mar 2009,Jackie Chan,15
Apr 2009,Jackie Chan,19
May 2009,Jackie Chan,18
Jun 2009,Jackie Chan,17
Jul 2009,Jackie Chan,20
Aug 2009,Jackie Chan,20
Jan 2004,Jay Chou,55
Feb 2004,Jay Chou,42
Sep 2009,Jackie Chan,18
Mar 2004,Jay Chou,40
Oct 2009,Jackie Chan,17
Apr 2004,Jay Chou,39
Nov 2009,Jackie Chan,18
May 2004,Jay Chou,36
Dec 2009,Jackie Chan,21
Jun 2004,Jay Chou,35
Jan 2010,Jackie Chan,29
Jul 2004,Jay Chou,46
Feb 2010,Jackie Chan,24
Aug 2004,Jay Chou,82
Mar 2010,Jackie Chan,25
Sep 2004,Jay Chou,63
Apr 2010,Jackie Chan,25
Oct 2004,Jay Chou,58
May 2010,Jackie Chan,27
Nov 2004,Jay Chou,55
Dec 2004,Jay Chou,58
Jun 2010,Jackie Chan,33
Jan 2005,Jay Chou,55
Jul 2010,Jackie Chan,38
Feb 2005,Jay Chou,64
Mar 2005,Jay Chou,51
Aug 2010,Jackie Chan,32
Apr 2005,Jay Chou,51
Sep 2010,Jackie Chan,29
May 2005,Jay Chou,45
Oct 2010,Jackie Chan,25
Jun 2005,Jay Chou,56
Jul 2005,Jay Chou,61
Nov 2010,Jackie Chan,24
Aug 2005,Jay Chou,53
Dec 2010,Jackie Chan,27
Sep 2005,Jay Chou,51
Jan 2011,Jackie Chan,27
Oct 2005,Jay Chou,60
Nov 2005,Jay Chou,98
Feb 2011,Jackie Chan,26
Dec 2005,Jay Chou,73
Mar 2011,Jackie Chan,70
Jan 2006,Jay Chou,69
Feb 2006,Jay Chou,70
Apr 2011,Jackie Chan,35
Mar 2006,Jay Chou,59
May 2011,Jackie Chan,26
Apr 2006,Jay Chou,61
May 2006,Jay Chou,50
Jun 2011,Jackie Chan,30
Jun 2006,Jay Chou,46
Jul 2011,Jackie Chan,29
Jul 2006,Jay Chou,47
Aug 2011,Jackie Chan,97
Aug 2006,Jay Chou,53
Sep 2011,Jackie Chan,30
Sep 2006,Jay Chou,99
Oct 2011,Jackie Chan,32
Oct 2006,Jay Chou,75
Nov 2006,Jay Chou,61
Nov 2011,Jackie Chan,29
Dec 2006,Jay Chou,61
Dec 2011,Jackie Chan,36
Jan 2007,Jay Chou,59
Jan 2012,Jackie Chan,34
Feb 2012,Jackie Chan,30
Feb 2007,Jay Chou,51
Mar 2012,Jackie Chan,31
Mar 2007,Jay Chou,50
Apr 2012,Jackie Chan,29
Apr 2007,Jay Chou,50
May 2012,Jackie Chan,29
May 2007,Jay Chou,47
Jun 2012,Jackie Chan,30
Jun 2007,Jay Chou,45
Jul 2012,Jackie Chan,39
Jul 2007,Jay Chou,52
Aug 2012,Jackie Chan,41
Aug 2007,Jay Chou,70
Sep 2012,Jackie Chan,38
Sep 2007,Jay Chou,59
Oct 2012,Jackie Chan,45
Nov 2012,Jackie Chan,35
Oct 2007,Jay Chou,71
Nov 2007,Jay Chou,93
Dec 2012,Jackie Chan,41
Jan 2013,Jackie Chan,42
Dec 2007,Jay Chou,74
Jan 2008,Jay Chou,69
Feb 2013,Jackie Chan,40
Feb 2008,Jay Chou,73
Mar 2013,Jackie Chan,31
Mar 2008,Jay Chou,60
Apr 2013,Jackie Chan,29
Apr 2008,Jay Chou,58
May 2013,Jackie Chan,27
May 2008,Jay Chou,55
Jun 2013,Jackie Chan,58
Jun 2008,Jay Chou,47
Jul 2013,Jackie Chan,100
Jul 2008,Jay Chou,50
Aug 2013,Jackie Chan,85
Aug 2008,Jay Chou,61
Sep 2013,Jackie Chan,92
Sep 2008,Jay Chou,61
Oct 2013,Jackie Chan,49
Oct 2008,Jay Chou,100
Nov 2013,Jackie Chan,40
Nov 2008,Jay Chou,69
Dec 2013,Jackie Chan,39
Dec 2008,Jay Chou,68
Jan 2014,Jackie Chan,31
Jan 2009,Jay Chou,52
Feb 2014,Jackie Chan,29
Feb 2009,Jay Chou,50
Mar 2014,Jackie Chan,27
Mar 2009,Jay Chou,50
Apr 2009,Jay Chou,49
Apr 2014,Jackie Chan,28
May 2014,Jackie Chan,26
May 2009,Jay Chou,48
Jun 2014,Jackie Chan,27
Jun 2009,Jay Chou,48
Jul 2009,Jay Chou,46
Jul 2014,Jackie Chan,27
Aug 2009,Jay Chou,50
Aug 2014,Jackie Chan,34
Sep 2009,Jay Chou,43
Sep 2014,Jackie Chan,25
Oct 2009,Jay Chou,42
Oct 2014,Jackie Chan,23
Nov 2014,Jackie Chan,22
Nov 2009,Jay Chou,54
Dec 2014,Jackie Chan,29
Dec 2009,Jay Chou,41
Jan 2015,Jackie Chan,28
Jan 2010,Jay Chou,41
Feb 2015,Jackie Chan,27
Jan 2004,Jolin Tsai,38
Feb 2010,Jay Chou,36
Mar 2015,Jackie Chan,25
Mar 2010,Jay Chou,37
Feb 2004,Jolin Tsai,41
Apr 2015,Jackie Chan,25
Apr 2010,Jay Chou,51
Mar 2004,Jolin Tsai,48
May 2015,Jackie Chan,39
May 2010,Jay Chou,69
Jun 2015,Jackie Chan,36
Apr 2004,Jolin Tsai,52
Jun 2010,Jay Chou,57
Jul 2015,Jackie Chan,33
May 2004,Jolin Tsai,71
Jul 2010,Jay Chou,55
Aug 2015,Jackie Chan,31
Jun 2004,Jolin Tsai,74
Aug 2010,Jay Chou,44
Sep 2015,Jackie Chan,25
Jul 2004,Jolin Tsai,82
Sep 2010,Jay Chou,36
Oct 2015,Jackie Chan,26
Aug 2004,Jolin Tsai,65
Oct 2010,Jay Chou,38
Nov 2010,Jay Chou,42
Nov 2015,Jackie Chan,25
Sep 2004,Jolin Tsai,52
Dec 2010,Jay Chou,45
Dec 2015,Jackie Chan,26
Oct 2004,Jolin Tsai,42
Jan 2011,Jay Chou,94
Jan 2016,Jackie Chan,30
Nov 2004,Jolin Tsai,42
Feb 2016,Jackie Chan,32
Feb 2011,Jay Chou,59
Dec 2004,Jolin Tsai,47
Mar 2011,Jay Chou,43
Mar 2016,Jackie Chan,26
Jan 2005,Jolin Tsai,39
Apr 2011,Jay Chou,40
Feb 2005,Jolin Tsai,46
Apr 2016,Jackie Chan,25
May 2011,Jay Chou,41
Mar 2005,Jolin Tsai,39
May 2016,Jackie Chan,26
Jun 2011,Jay Chou,35
Apr 2005,Jolin Tsai,50
Jun 2016,Jackie Chan,23
Jul 2011,Jay Chou,36
May 2005,Jolin Tsai,59
Aug 2011,Jay Chou,34
Jul 2016,Jackie Chan,26
Jun 2005,Jolin Tsai,69
Sep 2011,Jay Chou,32
Jul 2005,Jolin Tsai,67
Aug 2016,Jackie Chan,25
Oct 2011,Jay Chou,36
Aug 2005,Jolin Tsai,59
Sep 2016,Jackie Chan,33
Nov 2011,Jay Chou,52
Sep 2005,Jolin Tsai,54
Oct 2016,Jackie Chan,25
Dec 2011,Jay Chou,39
Nov 2016,Jackie Chan,30
Oct 2005,Jolin Tsai,48
Jan 2012,Jay Chou,35
Nov 2005,Jolin Tsai,41
Dec 2016,Jackie Chan,31
Feb 2012,Jay Chou,27
Dec 2005,Jolin Tsai,44
Jan 2017,Jackie Chan,32
Mar 2012,Jay Chou,25
Jan 2006,Jolin Tsai,46
Feb 2017,Jackie Chan,39
Apr 2012,Jay Chou,25
Feb 2006,Jolin Tsai,49
Mar 2017,Jackie Chan,24
May 2012,Jay Chou,23
Mar 2006,Jolin Tsai,47
Apr 2017,Jackie Chan,24
Jun 2012,Jay Chou,25
Apr 2006,Jolin Tsai,56
May 2017,Jackie Chan,24
Jul 2012,Jay Chou,25
May 2006,Jolin Tsai,82
Jun 2017,Jackie Chan,34
Aug 2012,Jay Chou,25
Jun 2006,Jolin Tsai,79
Jul 2017,Jackie Chan,30
Sep 2012,Jay Chou,23
Jul 2006,Jolin Tsai,86
Aug 2017,Jackie Chan,29
Oct 2012,Jay Chou,21
Aug 2006,Jolin Tsai,81
Sep 2017,Jackie Chan,25
Nov 2012,Jay Chou,24
Sep 2006,Jolin Tsai,82
Oct 2017,Jackie Chan,36
Dec 2012,Jay Chou,36
Oct 2006,Jolin Tsai,71
Nov 2017,Jackie Chan,27
Jan 2013,Jay Chou,30
Nov 2006,Jolin Tsai,66
Dec 2017,Jackie Chan,47
Feb 2013,Jay Chou,30
Dec 2006,Jolin Tsai,60
Jan 2018,Jackie Chan,32
Mar 2013,Jay Chou,23
Jan 2007,Jolin Tsai,50
Feb 2018,Jackie Chan,27
Apr 2013,Jay Chou,24
Feb 2007,Jolin Tsai,50
Mar 2018,Jackie Chan,24
May 2013,Jay Chou,21
Mar 2007,Jolin Tsai,49
Apr 2007,Jolin Tsai,49
Jun 2013,Jay Chou,27
Apr 2018,Jackie Chan,25
May 2007,Jolin Tsai,43
May 2018,Jackie Chan,27
Jul 2013,Jay Chou,29
Jun 2018,Jackie Chan,25
Jun 2007,Jolin Tsai,57
Aug 2013,Jay Chou,24
Jul 2007,Jolin Tsai,50
Jul 2018,Jackie Chan,30
Sep 2013,Jay Chou,27
Aug 2007,Jolin Tsai,53
Aug 2018,Jackie Chan,30
Oct 2013,Jay Chou,22
Sep 2018,Jackie Chan,28
Sep 2007,Jolin Tsai,63
Nov 2013,Jay Chou,21
Oct 2007,Jolin Tsai,64
Oct 2018,Jackie Chan,28
Dec 2013,Jay Chou,18
Nov 2007,Jolin Tsai,63
Jan 2014,Jay Chou,18
Nov 2018,Jackie Chan,28
Dec 2007,Jolin Tsai,52
Feb 2014,Jay Chou,17
Dec 2018,Jackie Chan,28
Jan 2008,Jolin Tsai,51
Mar 2014,Jay Chou,19
Jan 2019,Jackie Chan,32
Feb 2008,Jolin Tsai,100
Apr 2014,Jay Chou,25
Feb 2019,Jackie Chan,26
Mar 2008,Jolin Tsai,54
May 2014,Jay Chou,19
Mar 2019,Jackie Chan,22
Apr 2008,Jolin Tsai,46
Jun 2014,Jay Chou,21
Apr 2019,Jackie Chan,23
May 2008,Jolin Tsai,43
Jul 2014,Jay Chou,19
May 2019,Jackie Chan,19
Jun 2008,Jolin Tsai,40
Aug 2014,Jay Chou,21
Jun 2019,Jackie Chan,21
Jul 2008,Jolin Tsai,42
Sep 2014,Jay Chou,17
Jul 2019,Jackie Chan,23
Aug 2008,Jolin Tsai,63
Oct 2014,Jay Chou,18
Sep 2008,Jolin Tsai,46
Nov 2014,Jay Chou,24
Oct 2008,Jolin Tsai,43
Dec 2014,Jay Chou,32
Nov 2008,Jolin Tsai,50
Jan 2015,Jay Chou,76
Dec 2008,Jolin Tsai,39
Feb 2015,Jay Chou,27
Jan 2009,Jolin Tsai,37
Mar 2015,Jay Chou,18
Feb 2009,Jolin Tsai,36
Apr 2015,Jay Chou,19
Aug 2019,Jackie Chan,22
Mar 2009,Jolin Tsai,47
Sep 2019,Jackie Chan,19
May 2015,Jay Chou,17
Apr 2009,Jolin Tsai,65
Oct 2019,Jackie Chan,19
Jun 2015,Jay Chou,15
Nov 2019,Jackie Chan,20
May 2009,Jolin Tsai,54
Jul 2015,Jay Chou,21
Dec 2019,Jackie Chan,19
Aug 2015,Jay Chou,20
Jun 2009,Jolin Tsai,48
Jan 2020,Jackie Chan,21
Sep 2015,Jay Chou,20
Jul 2009,Jolin Tsai,39
Feb 2020,Jackie Chan,26
Oct 2015,Jay Chou,19
Aug 2009,Jolin Tsai,37
Mar 2020,Jackie Chan,26
Nov 2015,Jay Chou,18
Apr 2020,Jackie Chan,32
Sep 2009,Jolin Tsai,31
May 2020,Jackie Chan,26
Dec 2015,Jay Chou,17
Oct 2009,Jolin Tsai,31
Jun 2020,Jackie Chan,23
Jan 2016,Jay Chou,16
Nov 2009,Jolin Tsai,28
Feb 2016,Jay Chou,21
Jul 2020,Jackie Chan,23
Dec 2009,Jolin Tsai,28
Mar 2016,Jay Chou,18
Jan 2010,Jolin Tsai,29
Aug 2020,Jackie Chan,22
Apr 2016,Jay Chou,17
Feb 2010,Jolin Tsai,28
May 2016,Jay Chou,17
Sep 2020,Jackie Chan,21
Mar 2010,Jolin Tsai,26
Jun 2016,Jay Chou,26
Oct 2020,Jackie Chan,19
Apr 2010,Jolin Tsai,25
Jul 2016,Jay Chou,21
May 2010,Jolin Tsai,29
Nov 2020,Jackie Chan,21
Aug 2016,Jay Chou,21
Jun 2010,Jolin Tsai,30
Dec 2020,Jackie Chan,21
Sep 2016,Jay Chou,24
Jul 2010,Jolin Tsai,33
Jan 2021,Jackie Chan,22
Oct 2016,Jay Chou,16
Aug 2010,Jolin Tsai,51
Feb 2021,Jackie Chan,22
Nov 2016,Jay Chou,14
Sep 2010,Jolin Tsai,42
Dec 2016,Jay Chou,16
Mar 2021,Jackie Chan,21
Oct 2010,Jolin Tsai,32
Jan 2017,Jay Chou,14
Apr 2021,Jackie Chan,24
Nov 2010,Jolin Tsai,28
Feb 2017,Jay Chou,13
May 2021,Jackie Chan,23
Dec 2010,Jolin Tsai,23
Mar 2017,Jay Chou,15
Jun 2021,Jackie Chan,20
Jan 2011,Jolin Tsai,23
Apr 2017,Jay Chou,13
Feb 2011,Jolin Tsai,23
Jul 2021,Jackie Chan,21
May 2017,Jay Chou,12
Mar 2011,Jolin Tsai,24
Aug 2021,Jackie Chan,22
Jun 2017,Jay Chou,14
Apr 2011,Jolin Tsai,27
Sep 2021,Jackie Chan,23
Jul 2017,Jay Chou,18
May 2011,Jolin Tsai,29
Aug 2017,Jay Chou,14
Oct 2021,Jackie Chan,19
Jun 2011,Jolin Tsai,30
Sep 2017,Jay Chou,14
Nov 2021,Jackie Chan,17
Jul 2011,Jolin Tsai,22
Oct 2017,Jay Chou,16
Dec 2021,Jackie Chan,18
Aug 2011,Jolin Tsai,19
Nov 2017,Jay Chou,16
Jan 2022,Jackie Chan,23
Sep 2011,Jolin Tsai,20
Dec 2017,Jay Chou,15
Feb 2022,Jackie Chan,21
Oct 2011,Jolin Tsai,18
Jan 2018,Jay Chou,24
Nov 2011,Jolin Tsai,20
Mar 2022,Jackie Chan,21
Feb 2018,Jay Chou,13
Dec 2011,Jolin Tsai,18
Apr 2022,Jackie Chan,21
Mar 2018,Jay Chou,15
Jan 2012,Jolin Tsai,16
May 2022,Jackie Chan,21
Apr 2018,Jay Chou,13
Feb 2012,Jolin Tsai,16
Jun 2022,Jackie Chan,18
May 2018,Jay Chou,14
Mar 2012,Jolin Tsai,14
Jun 2018,Jay Chou,12
Apr 2012,Jolin Tsai,16
Jul 2022,Jackie Chan,21
Jul 2018,Jay Chou,12
May 2012,Jolin Tsai,15
Aug 2022,Jackie Chan,18
Aug 2018,Jay Chou,14
Jun 2012,Jolin Tsai,16
Sep 2022,Jackie Chan,18
Sep 2018,Jay Chou,15
Jul 2012,Jolin Tsai,14
Oct 2022,Jackie Chan,20
Oct 2018,Jay Chou,13
Aug 2012,Jolin Tsai,26
Nov 2022,Jackie Chan,16
Nov 2018,Jay Chou,13
Sep 2012,Jolin Tsai,29
Dec 2022,Jackie Chan,19
Dec 2018,Jay Chou,13
Oct 2012,Jolin Tsai,27
Jan 2023,Jackie Chan,18
Jan 2019,Jay Chou,12
Nov 2012,Jolin Tsai,21
Feb 2023,Jackie Chan,19
Feb 2019,Jay Chou,13
Dec 2012,Jolin Tsai,20
Mar 2023,Jackie Chan,21
Mar 2019,Jay Chou,13
Jan 2013,Jolin Tsai,20
Apr 2023,Jackie Chan,20
Apr 2019,Jay Chou,12
Feb 2013,Jolin Tsai,15
May 2023,Jackie Chan,18
May 2019,Jay Chou,17
Mar 2013,Jolin Tsai,21
Jun 2023,Jackie Chan,26
Jun 2019,Jay Chou,11
Apr 2013,Jolin Tsai,14
Jul 2023,Jackie Chan,46
Jul 2019,Jay Chou,12
May 2013,Jolin Tsai,14
Aug 2023,Jackie Chan,34
Aug 2019,Jay Chou,14
Jun 2013,Jolin Tsai,13
Sep 2019,Jay Chou,22
Sep 2023,Jackie Chan,21
Jul 2013,Jolin Tsai,15
Aug 2013,Jolin Tsai,14
Oct 2019,Jay Chou,14
Oct 2023,Jackie Chan,19
Sep 2013,Jolin Tsai,12
Nov 2019,Jay Chou,12
Nov 2023,Jackie Chan,19
Oct 2013,Jolin Tsai,12
Dec 2019,Jay Chou,13
Dec 2023,Jackie Chan,24
Nov 2013,Jolin Tsai,12
Jan 2020,Jay Chou,20
Jan 2024,Jackie Chan,21
Dec 2013,Jolin Tsai,10
Feb 2020,Jay Chou,11
Feb 2024,Jackie Chan,20
Jan 2014,Jolin Tsai,11
Mar 2020,Jay Chou,10
Mar 2024,Jackie Chan,31
Feb 2014,Jolin Tsai,10
Apr 2020,Jay Chou,11
Apr 2024,Jackie Chan,26
Mar 2014,Jolin Tsai,10
May 2020,Jay Chou,11
May 2024,Jackie Chan,20
Apr 2014,Jolin Tsai,11
Jun 2020,Jay Chou,14
Jun 2024,Jackie Chan,21
May 2014,Jolin Tsai,10
Jul 2020,Jay Chou,11
Jun 2014,Jolin Tsai,14
Jul 2024,Jackie Chan,21
Aug 2020,Jay Chou,10
Jul 2014,Jolin Tsai,12
Aug 2024,Jackie Chan,20
Sep 2020,Jay Chou,9
Aug 2014,Jolin Tsai,10
Oct 2020,Jay Chou,8
Sep 2024,Jackie Chan,19
Sep 2014,Jolin Tsai,11
Nov 2020,Jay Chou,8
Oct 2014,Jolin Tsai,11
Oct 2024,Jackie Chan,19
Dec 2020,Jay Chou,8
Nov 2014,Jolin Tsai,31
Nov 2024,Jackie Chan,16
Jan 2021,Jay Chou,10
Dec 2014,Jolin Tsai,26
Dec 2024,Jackie Chan,20
Feb 2021,Jay Chou,8
Jan 2015,Jolin Tsai,21
Mar 2021,Jay Chou,7
Jan 2025,Jackie Chan,21
Feb 2015,Jolin Tsai,19
Apr 2021,Jay Chou,8
Feb 2025,Jackie Chan,18
Mar 2015,Jolin Tsai,13
May 2021,Jay Chou,7
Apr 2015,Jolin Tsai,13
Mar 2025,Jackie Chan,17
Jun 2021,Jay Chou,8
May 2015,Jolin Tsai,18
Jul 2021,Jay Chou,8
Apr 2025,Jackie Chan,21
Jun 2015,Jolin Tsai,14
Aug 2021,Jay Chou,7
Jul 2015,Jolin Tsai,16
May 2025,Jackie Chan,23
Sep 2021,Jay Chou,7
Aug 2015,Jolin Tsai,11
Oct 2021,Jay Chou,7
Jun 2025,Jackie Chan,22
Sep 2015,Jolin Tsai,11
Nov 2021,Jay Chou,7
Jul 2025,Jackie Chan,18
Oct 2015,Jolin Tsai,11
Dec 2021,Jay Chou,8
Nov 2015,Jolin Tsai,14
Jan 2022,Jay Chou,11
Feb 2022,Jay Chou,8
Dec 2015,Jolin Tsai,36
Mar 2022,Jay Chou,8
Jan 2016,Jolin Tsai,12
Apr 2022,Jay Chou,10
Feb 2016,Jolin Tsai,11
May 2022,Jay Chou,17
Aug 2025,Jackie Chan,26
Mar 2016,Jolin Tsai,11
Jun 2022,Jay Chou,11
Apr 2016,Jolin Tsai,9
Sep 2025,Jackie Chan,21
Oct 2025,Jackie Chan,19
Nov 2025,Jackie Chan,36
Dec 2025,Jackie Chan,26
May 2016,Jolin Tsai,14
Jul 2022,Jay Chou,18
Jan 2026,Jackie Chan,26
Feb 2026,Jackie Chan,22
Mar 2026,Jackie Chan,23
Apr 2026,Jackie Chan,20
Jun 2016,Jolin Tsai,12
Aug 2022,Jay Chou,10
Jul 2016,Jolin Tsai,12
Sep 2022,Jay Chou,10
Aug 2016,Jolin Tsai,9
Oct 2022,Jay Chou,9
Sep 2016,Jolin Tsai,9
Nov 2022,Jay Chou,9
Oct 2016,Jolin Tsai,11
Dec 2022,Jay Chou,17
Nov 2016,Jolin Tsai,9
Jan 2023,Jay Chou,21
Dec 2016,Jolin Tsai,13
Feb 2023,Jay Chou,12
Jan 2017,Jolin Tsai,10
Mar 2023,Jay Chou,11
Feb 2017,Jolin Tsai,8
Apr 2023,Jay Chou,9
Mar 2017,Jolin Tsai,7
May 2023,Jay Chou,11
Apr 2017,Jolin Tsai,7
Jun 2023,Jay Chou,9
May 2017,Jolin Tsai,7
Jul 2023,Jay Chou,9
Aug 2023,Jay Chou,10
Jun 2017,Jolin Tsai,10
Jul 2017,Jolin Tsai,9
Sep 2023,Jay Chou,11
Oct 2023,Jay Chou,14
Aug 2017,Jolin Tsai,7
Nov 2023,Jay Chou,11
Sep 2017,Jolin Tsai,9
Dec 2023,Jay Chou,15
Oct 2017,Jolin Tsai,6
Jan 2024,Jay Chou,13
Nov 2017,Jolin Tsai,8
Feb 2024,Jay Chou,11
Dec 2017,Jolin Tsai,6
Mar 2024,Jay Chou,12
Jan 2018,Jolin Tsai,7
Apr 2024,Jay Chou,12
Feb 2018,Jolin Tsai,7
May 2024,Jay Chou,17
Mar 2018,Jolin Tsai,7
Jun 2024,Jay Chou,18
Apr 2018,Jolin Tsai,8
Jul 2024,Jay Chou,11
May 2018,Jolin Tsai,8
Jun 2018,Jolin Tsai,7
Aug 2024,Jay Chou,11
Jul 2018,Jolin Tsai,6
Sep 2024,Jay Chou,12
Aug 2018,Jolin Tsai,7
Sep 2018,Jolin Tsai,8
Oct 2024,Jay Chou,27
Oct 2018,Jolin Tsai,6
Nov 2024,Jay Chou,10
Nov 2018,Jolin Tsai,6
Dec 2018,Jolin Tsai,11
Dec 2024,Jay Chou,15
Jan 2019,Jolin Tsai,12
Feb 2019,Jolin Tsai,10
Jan 2025,Jay Chou,13
Mar 2019,Jolin Tsai,8
Feb 2025,Jay Chou,10
Apr 2019,Jolin Tsai,10
May 2019,Jolin Tsai,8
Mar 2025,Jay Chou,11
Jun 2019,Jolin Tsai,8
Jul 2019,Jolin Tsai,8
Apr 2025,Jay Chou,9
Aug 2019,Jolin Tsai,7
May 2025,Jay Chou,10
Sep 2019,Jolin Tsai,19
Jun 2025,Jay Chou,12
Oct 2019,Jolin Tsai,8
Nov 2019,Jolin Tsai,10
Jul 2025,Jay Chou,11
Dec 2019,Jolin Tsai,9
Aug 2025,Jay Chou,12
Jan 2020,Jolin Tsai,12
Feb 2020,Jolin Tsai,7
Sep 2025,Jay Chou,11
Mar 2020,Jolin Tsai,7
Oct 2025,Jay Chou,12
Apr 2020,Jolin Tsai,9
May 2020,Jolin Tsai,9
Nov 2025,Jay Chou,11
Dec 2025,Jay Chou,13
Jun 2020,Jolin Tsai,8
Jan 2026,Jay Chou,15
Jul 2020,Jolin Tsai,7
Feb 2026,Jay Chou,11
Aug 2020,Jolin Tsai,7
Mar 2026,Jay Chou,15
Sep 2020,Jolin Tsai,7
Apr 2026,Jay Chou,20
Oct 2020,Jolin Tsai,5
Nov 2020,Jolin Tsai,9
Dec 2020,Jolin Tsai,9
Jan 2021,Jolin Tsai,7
Feb 2021,Jolin Tsai,7
Mar 2021,Jolin Tsai,7
Apr 2021,Jolin Tsai,8
May 2021,Jolin Tsai,7
Jun 2021,Jolin Tsai,6
Jul 2021,Jolin Tsai,5
Aug 2021,Jolin Tsai,6
Sep 2021,Jolin Tsai,5
Oct 2021,Jolin Tsai,5
Nov 2021,Jolin Tsai,5
Dec 2021,Jolin Tsai,6
Jan 2022,Jolin Tsai,5
Feb 2022,Jolin Tsai,5
Mar 2022,Jolin Tsai,4
Apr 2022,Jolin Tsai,5
May 2022,Jolin Tsai,5
Jun 2022,Jolin Tsai,5
Jul 2022,Jolin Tsai,5
Aug 2022,Jolin Tsai,5
Sep 2022,Jolin Tsai,4
Oct 2022,Jolin Tsai,4
Nov 2022,Jolin Tsai,4
Dec 2022,Jolin Tsai,5
Jan 2023,Jolin Tsai,15
Feb 2023,Jolin Tsai,5
Mar 2023,Jolin Tsai,4
Apr 2023,Jolin Tsai,5
May 2023,Jolin Tsai,4
Jun 2023,Jolin Tsai,7
Jul 2023,Jolin Tsai,7
Aug 2023,Jolin Tsai,6
Sep 2023,Jolin Tsai,6
Oct 2023,Jolin Tsai,5
Nov 2023,Jolin Tsai,5
Dec 2023,Jolin Tsai,5
Jan 2024,Jolin Tsai,6
Feb 2024,Jolin Tsai,5
Mar 2024,Jolin Tsai,5
Apr 2024,Jolin Tsai,6
May 2024,Jolin Tsai,5
